sum_Number,sum_MendeleevNumber,sum_AtomicWeight,sum_MeltingT,sum_Column,sum_Row,sum_CovalentRadius,sum_Electronegativity,sum_NsValence,sum_NpValence,sum_NdValence,sum_NfValence,sum_NValence,sum_NsUnfilled,sum_NpUnfilled,sum_NdUnfilled,sum_NfUnfilled,sum_NUnfilled,sum_GSvolume_pa,sum_GSbandgap,sum_GSmagmom,sum_SpaceGroupNumber,avg_Number,avg_MendeleevNumber,avg_AtomicWeight,avg_MeltingT,avg_Column,avg_Row,avg_CovalentRadius,avg_Electronegativity,avg_NsValence,avg_NpValence,avg_NdValence,avg_NfValence,avg_NValence,avg_NsUnfilled,avg_NpUnfilled,avg_NdUnfilled,avg_NfUnfilled,avg_NUnfilled,avg_GSvolume_pa,avg_GSbandgap,avg_GSmagmom,avg_SpaceGroupNumber,var_Number,var_MendeleevNumber,var_AtomicWeight,var_MeltingT,var_Column,var_Row,var_CovalentRadius,var_Electronegativity,var_NsValence,var_NpValence,var_NdValence,var_NfValence,var_NValence,var_NsUnfilled,var_NpUnfilled,var_NdUnfilled,var_NfUnfilled,var_NUnfilled,var_GSvolume_pa,var_GSbandgap,var_GSmagmom,var_SpaceGroupNumber,range_Number,range_MendeleevNumber,range_AtomicWeight,range_MeltingT,range_Column,range_Row,range_CovalentRadius,range_Electronegativity,range_NsValence,range_NpValence,range_NdValence,range_NfValence,range_NValence,range_NsUnfilled,range_NpUnfilled,range_NdUnfilled,range_NfUnfilled,range_NUnfilled,range_GSvolume_pa,range_GSbandgap,range_GSmagmom,range_SpaceGroupNumber
151.4,318.7,360.478307,2515.83,56.8,16,471.9,9.818,7,10.7,29.1,12.6,59.4,1,6.7,0.9,0,8.6,79.43975,0.799,0,281.2,37.85,79.675,90.11957675,628.9575,14.2,4,117.975,2.4545,1.75,2.675,7.275,3.15,14.85,0.25,1.675,0.225,0,2.15,19.8599375,0.19975,0,70.3,75,76,192.981,1302.97,13,4,141,2.34,1,4,10,14,26,1,3,9,0,8,27.7925,0.799,0,213,658.96,833.36,4441.974006,230899.0601,24.56,2.24,2069.44,0.598496,0.16,3.36,21.76,31.36,83.6,0.16,1.44,12.96,0,8.24,127.177534,0.10214416,0,9395.04
150.75,316.875,358.7264337,2532.045,56.5,16,473.375,9.795,7,10.625,28.875,12.25,58.75,1,6.625,1.125,0,8.75,79.5384375,0.799,0,285.75,37.6875,79.21875,89.68160844,633.01125,14.125,4,118.34375,2.44875,1.75,2.65625,7.21875,3.0625,14.6875,0.25,1.65625,0.28125,0,2.1875,19.88460938,0.19975,0,71.4375,75,76,192.981,1302.97,13,4,141,2.34,1,4,10,14,26,1,3,9,0,8,27.7925,0.799,0,213,658.96,833.36,4441.974006,230899.0601,24.56,2.24,2069.44,0.598496,0.16,3.36,21.76,31.36,83.6,0.16,1.44,12.96,0,8.24,127.177534,0.10214416,0,9395.04
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
151.84,324.74,361.419068,2492.4018,57.76,15.94,465.82,9.9046,6.94,10.82,30,13.16,60.92,1.06,6.82,0,0,7.88,78.0478,0.799,0,275.78,37.96,81.185,90.354767,623.10045,14.44,3.985,116.455,2.47615,1.735,2.705,7.5,3.29,15.23,0.265,1.705,0,0,1.97,19.51195,0.19975,0,68.945,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,615.76,126.16,4128.965522,238966.0232,5.36,1.76,888.96,0.342856,0.24,3.36,16,31.36,61.84,0.24,1.44,0,0,0.56,82.07712,0.10214416,0,10821.04
151.12,324.32,359.396824,2506.2124,57.68,15.92,465.76,9.9028,6.92,10.76,30,12.88,60.56,1.08,6.76,0,0,7.84,77.7154,0.799,0,280.04,37.78,81.08,89.849206,626.5531,14.42,3.98,116.44,2.4757,1.73,2.69,7.5,3.22,15.14,0.27,1.69,0,0,1.96,19.42885,0.19975,0,70.01,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,615.76,126.16,4128.965522,238966.0232,5.36,1.76,888.96,0.342856,0.24,3.36,16,31.36,61.84,0.24,1.44,0,0,0.56,82.07712,0.10214416,0,10821.04
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
153.36,325.16,365.778972,2457.2381,57.86,15.98,466.26,9.9029,7,10.96,29.9,13.86,61.72,1,6.98,0,0,7.98,79.0448,0.799,0,267.26,38.34,81.29,91.444743,614.309525,14.465,3.995,116.565,2.475725,1.75,2.74,7.475,3.465,15.43,0.25,1.745,0,0,1.995,19.7612,0.19975,0,66.815,75,82,192.981,1302.97,14,4,110,2.44,1,4,10,14,27,1,4,0,0,4,28.665,0.799,0,213,858.5555556,837.6666667,5958.426981,182918.1659,24.22222222,1.888888889,1147.555556,0.539855556,0.138888889,2.805555556,22.22222222,43.55555556,105.2222222,0.138888889,2.138888889,0,0,1.666666667,113.1995368,0.088666806,0,11271.80556
152.72,324.32,364.072144,2463.5062,57.72,15.96,466.52,9.8958,7,10.92,29.8,13.72,61.44,1,6.96,0,0,7.96,79.0446,0.799,0,271.52,38.18,81.08,91.018036,615.87655,14.43,3.99,116.63,2.47395,1.75,2.73,7.45,3.43,15.36,0.25,1.74,0,0,1.99,19.76115,0.19975,0,67.88,75,82,192.981,1302.97,14,4,110,2.44,1,4,10,14,27,1,4,0,0,4,28.665,0.799,0,213,858.5555556,837.6666667,5958.426981,182918.1659,24.22222222,1.888888889,1147.555556,0.539855556,0.138888889,2.805555556,22.22222222,43.55555556,105.2222222,0.138888889,2.138888889,0,0,1.666666667,113.1995368,0.088666806,0,11271.80556
150.64,322.36,359.055368,2431.4424,57.36,15.76,460,9.8416,6.92,10.84,29.6,13.44,60.8,1,6.92,0,0,7.92,77.5334,0.799,0,271.04,38.04040404,81.4040404,90.67054747,614.0006061,14.48484848,3.97979798,116.1616162,2.485252525,1.747474747,2.737373737,7.474747475,3.393939394,15.35353535,0.252525253,1.747474747,0,0,2,19.57914141,0.201767677,0,68.44444444,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,4,0,0,3,23.845,0.799,0,213,906.96,82.64,6216.130071,177050.8091,3.44,2.24,898.24,0.298376,0.16,2.24,16,47.04,83.6,0.16,1.76,0,0,1.04,91.345624,0.10214416,0,10821.04
147.6,317.6,350.41752,2513.651,56.6,15.8,468.6,9.839,7,10.6,29,12.6,59.2,1,6.8,0,0,7.8,79.043,0.799,0,305.6,36.9,79.4,87.60438,628.41275,14.15,3.95,117.15,2.45975,1.75,2.65,7.25,3.15,14.8,0.25,1.7,0,0,1.95,19.76075,0.19975,0,76.4,75,82,192.981,1302.97,14,4,110,2.44,1,4,10,14,27,1,4,0,0,4,28.665,0.799,0,213,858.5555556,837.6666667,5958.426981,182918.1659,24.22222222,1.888888889,1147.555556,0.539855556,0.138888889,2.805555556,22.22222222,43.55555556,105.2222222,0.138888889,2.138888889,0,0,1.666666667,113.1995368,0.088666806,0,11271.80556
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
150.45,322.1,358.3362186,2442.2285,57.35,15.85,466.45,9.8825,6.95,10.9,29.5,13.3,60.65,1.05,6.8,0,0,7.85,78.88979167,0.8975,0,274,37.6125,80.525,89.58405466,610.557125,14.3375,3.9625,116.6125,2.470625,1.7375,2.725,7.375,3.325,15.1625,0.2625,1.7,0,0,1.9625,19.72244792,0.224375,0,68.5,75,91,192.981,1304.27,16,4,109,3.05,1,5,10,14,28,1,3,0,0,2,23.845,1.97,0,217,684.3333333,1015.805556,4524.368427,191571.0934,30.88888889,1.916666667,1628.138889,1.021066667,0.222222222,3.888888889,25,27.22222222,81.22222222,0.222222222,1.222222222,0,0,0.555555556,98.65002417,0.540234583,0,10155.58333
146.9,318.2,349.1866372,2433.487,56.7,15.7,466.9,9.855,6.9,10.8,29,12.6,59.3,1.1,6.6,0,0,7.7,78.73458333,0.996,0,285,36.725,79.55,87.29665931,608.37175,14.175,3.925,116.725,2.46375,1.725,2.7,7.25,3.15,14.825,0.275,1.65,0,0,1.925,19.68364583,0.249,0,71.25,75,91,192.981,1304.27,16,4,109,3.05,1,5,10,14,28,1,3,0,0,2,23.845,1.97,0,217,684.3333333,1015.805556,4524.368427,191571.0934,30.88888889,1.916666667,1628.138889,1.021066667,0.222222222,3.888888889,25,27.22222222,81.22222222,0.222222222,1.222222222,0,0,0.555555556,98.65002417,0.540234583,0,10155.58333
143.35,314.3,340.0370559,2424.7455,56.05,15.55,467.35,9.8275,6.85,10.7,28.5,11.9,57.95,1.15,6.4,0,0,7.55,78.579375,1.0945,0,296,35.8375,78.575,85.00926397,606.186375,14.0125,3.8875,116.8375,2.456875,1.7125,2.675,7.125,2.975,14.4875,0.2875,1.6,0,0,1.8875,19.64484375,0.273625,0,74,75,91,192.981,1304.27,16,4,109,3.05,1,5,10,14,28,1,3,0,0,2,23.845,1.97,0,217,684.3333333,1015.805556,4524.368427,191571.0934,30.88888889,1.916666667,1628.138889,1.021066667,0.222222222,3.888888889,25,27.22222222,81.22222222,0.222222222,1.222222222,0,0,0.555555556,98.65002417,0.540234583,0,10155.58333
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
152.85,322.65,364.24888,2488.45,57.4,16,468.65,9.866,7,10.85,29.5,13.5,60.85,1,6.85,0,0.5,8.35,79.138,0.799,0,272.1,38.2125,80.6625,91.06222,622.1125,14.35,4,117.1625,2.4665,1.75,2.7125,7.375,3.375,15.2125,0.25,1.7125,0,0.125,2.0875,19.7845,0.19975,0,68.025,75,70,192.981,1302.97,13,4,135,2.3,1,4,10,14,23,1,3,0,10,9,25.705,0.799,0,213,678.16,707.6,4526.850081,251285.1425,24.56,2.24,1901.44,0.58112,0.16,3.36,24,29.44,73.04,0.16,1.44,0,16,10.64,116.427744,0.10214416,0,9395.04
151.7,319.3,361.01196,2525.93,56.8,16,471.3,9.822,7,10.7,29,13,59.7,1,6.7,0,1,8.7,79.231,0.799,0,281.2,37.925,79.825,90.25299,631.4825,14.2,4,117.825,2.4555,1.75,2.675,7.25,3.25,14.925,0.25,1.675,0,0.25,2.175,19.80775,0.19975,0,70.3,75,70,192.981,1302.97,13,4,135,2.3,1,4,10,14,23,1,3,0,10,9,25.705,0.799,0,213,678.16,707.6,4526.850081,251285.1425,24.56,2.24,1901.44,0.58112,0.16,3.36,24,29.44,73.04,0.16,1.44,0,16,10.64,116.427744,0.10214416,0,9395.04
150.55,315.95,357.77504,2563.41,56.2,16,473.95,9.778,7,10.55,28.5,12.5,58.55,1,6.55,0,1.5,9.05,79.324,0.799,0,290.3,37.6375,78.9875,89.44376,640.8525,14.05,4,118.4875,2.4445,1.75,2.6375,7.125,3.125,14.6375,0.25,1.6375,0,0.375,2.2625,19.831,0.19975,0,72.575,75,70,192.981,1302.97,13,4,135,2.3,1,4,10,14,23,1,3,0,10,9,25.705,0.799,0,213,678.16,707.6,4526.850081,251285.1425,24.56,2.24,1901.44,0.58112,0.16,3.36,24,29.44,73.04,0.16,1.44,0,16,10.64,116.427744,0.10214416,0,9395.04
124.94,261.7,303.832976,1096.5726,46.94,12,333.88,8.0286,6,10.94,20,14,50.94,0,7.06,0,0,7.06,67.6846,0.799,0,50.78,41.64666667,87.23333333,101.2776587,365.5242,15.64666667,4,111.2933333,2.6762,2,3.646666667,6.666666667,4.666666667,16.98,0,2.353333333,0,0,2.353333333,22.56153333,0.266333333,0,16.92666667,75,8,192.981,545.81,2,4,82,1.42,0,2,10,14,23,0,2,0,0,2,23.845,0.799,0,213,1030.1875,8.6875,6944.83405,46723.67327,0.6875,2.75,1094,0.279125,0,0.6875,18.75,49,89.1875,0,0.6875,0,0,0.6875,80.63505469,0.119700188,0,8454.1875
153.91,325.61,367.301966,2458.8749,57.91,16,465.88,9.9279,7.01,10.94,29.96,14,61.91,0.99,7.06,0.04,0,8.09,78.7512,0.799,0.021106628,275.82,38.4775,81.4025,91.8254915,614.718725,14.4775,4,116.47,2.481975,1.7525,2.735,7.49,3.5,15.4775,0.2475,1.765,0.01,0,2.0225,19.6878,0.19975,0.005276657,68.955,75,34,192.981,1756.2,8,4,82,1.61,1,4,10,14,23,1,4,4,0,3,23.845,0.799,2.1106628,217,818.2222222,165.6666667,5665.092195,347770.4059,8.555555556,1.888888889,761.3333333,0.301691667,0.138888889,2.805555556,13.88888889,43.55555556,83.55555556,0.138888889,2.138888889,2.222222222,0,1.222222222,92.02571458,0.088666806,0.618735758,11415.58333
153.88,325.52,367.224956,2463.4072,57.88,16,465.88,9.9272,7.02,10.94,29.92,14,61.88,0.98,7.06,0.08,0,8.12,78.7478,0.799,0.042213256,275.86,38.47,81.38,91.806239,615.8518,14.47,4,116.47,2.4818,1.755,2.735,7.48,3.5,15.47,0.245,1.765,0.02,0,2.03,19.68695,0.19975,0.010553314,68.965,75,34,192.981,1756.2,8,4,82,1.61,1,4,10,14,23,1,4,4,0,3,23.845,0.799,2.1106628,217,818.2222222,165.6666667,5665.092195,347770.4059,8.555555556,1.888888889,761.3333333,0.301691667,0.138888889,2.805555556,13.88888889,43.55555556,83.55555556,0.138888889,2.138888889,2.222222222,0,1.222222222,92.02571458,0.088666806,0.618735758,11415.58333
153.85,325.43,367.147946,2467.9395,57.85,16,465.88,9.9265,7.03,10.94,29.88,14,61.85,0.97,7.06,0.12,0,8.15,78.7444,0.799,0.063319884,275.9,38.4625,81.3575,91.7869865,616.984875,14.4625,4,116.47,2.481625,1.7575,2.735,7.47,3.5,15.4625,0.2425,1.765,0.03,0,2.0375,19.6861,0.19975,0.015829971,68.975,75,34,192.981,1756.2,8,4,82,1.61,1,4,10,14,23,1,4,4,0,3,23.845,0.799,2.1106628,217,818.2222222,165.6666667,5665.092195,347770.4059,8.555555556,1.888888889,761.3333333,0.301691667,0.138888889,2.805555556,13.88888889,43.55555556,83.55555556,0.138888889,2.138888889,2.222222222,0,1.222222222,92.02571458,0.088666806,0.618735758,11415.58333
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
152.425,324.025,363.26324,2465.235,57.675,15.95,466.7,9.8845,7,10.925,29.75,13.65,61.325,1,6.925,0,0,7.925,79.1655,0.799,0,268.325,38.10625,81.00625,90.81581,616.30875,14.41875,3.9875,116.675,2.471125,1.75,2.73125,7.4375,3.4125,15.33125,0.25,1.73125,0,0,1.98125,19.791375,0.19975,0,67.08125,75,82,192.981,1302.97,14,4,110,2.44,1,4,10,14,27,1,3,0,0,3,28.665,0.799,0,213,658.96,970.64,4517.231994,217389.2729,28.4,1.6,1325.44,0.644176,0.16,3.36,24,31.36,87.76,0.16,1.44,0,0,1.04,132.083776,0.10214416,0,10821.04
150.85,322.05,359.04068,2479.5,57.35,15.9,467.4,9.859,7,10.85,29.5,13.3,60.65,1,6.85,0,0,7.85,79.286,0.799,0,273.65,37.7125,80.5125,89.76017,619.875,14.3375,3.975,116.85,2.46475,1.75,2.7125,7.375,3.325,15.1625,0.25,1.7125,0,0,1.9625,19.8215,0.19975,0,68.4125,75,82,192.981,1302.97,14,4,110,2.44,1,4,10,14,27,1,3,0,0,3,28.665,0.799,0,213,658.96,970.64,4517.231994,217389.2729,28.4,1.6,1325.44,0.644176,0.16,3.36,24,31.36,87.76,0.16,1.44,0,0,1.04,132.083776,0.10214416,0,10821.04
147.7,318.1,350.59556,2508.03,56.7,15.8,468.8,9.808,7,10.7,29,12.6,59.3,1,6.7,0,0,7.7,79.527,0.799,0,284.3,36.925,79.525,87.64889,627.0075,14.175,3.95,117.2,2.452,1.75,2.675,7.25,3.15,14.825,0.25,1.675,0,0,1.925,19.88175,0.19975,0,71.075,75,82,192.981,1302.97,14,4,110,2.44,1,4,10,14,27,1,3,0,0,3,28.665,0.799,0,213,658.96,970.64,4517.231994,217389.2729,28.4,1.6,1325.44,0.644176,0.16,3.36,24,31.36,87.76,0.16,1.44,0,0,1.04,132.083776,0.10214416,0,10821.04
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
150.625,316.375,358.529125,2507.92,56.375,16,474.375,9.76875,7,10.625,28.75,12.25,58.625,1,6.625,0,0,7.625,82.875,0.799,0,290.125,37.65625,79.09375,89.63228125,626.98,14.09375,4,118.59375,2.4421875,1.75,2.65625,7.1875,3.0625,14.65625,0.25,1.65625,0,0,1.90625,20.71875,0.19975,0,72.53125,75,80,192.981,1302.97,14,4,149,2.55,1,4,10,14,27,1,3,0,0,3,54.485,0.799,0,217,653.2,923.6,4418.615284,201022.1969,28.4,2.24,2311.36,0.69812,0.16,3.36,24,31.36,87.76,0.16,1.44,0,0,1.04,387.546856,0.10214416,0,11027.44
147.25,306.75,349.57245,2564.87,54.75,16,482.75,9.6275,7,10.25,27.5,10.5,55.25,1,6.25,0,0,7.25,86.705,0.799,0,317.25,36.8125,76.6875,87.3931125,641.2175,13.6875,4,120.6875,2.406875,1.75,2.5625,6.875,2.625,13.8125,0.25,1.5625,0,0,1.8125,21.67625,0.19975,0,79.3125,75,80,192.981,1302.97,14,4,149,2.55,1,4,10,14,27,1,3,0,0,3,54.485,0.799,0,217,653.2,923.6,4418.615284,201022.1969,28.4,2.24,2311.36,0.69812,0.16,3.36,24,31.36,87.76,0.16,1.44,0,0,1.04,387.546856,0.10214416,0,11027.44
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
151.84,325.31,361.892126,2464.0143,57.58,15.91,465.73,9.898,7,10.88,29.7,13.58,61.16,1,6.94,0,0,7.94,78.598,0.799,0,274.85,37.96,81.3275,90.4730315,616.003575,14.395,3.9775,116.4325,2.4745,1.75,2.72,7.425,3.395,15.29,0.25,1.735,0,0,1.985,19.6495,0.19975,0,68.7125,75,25,192.981,1302.97,14,4,82,2.13,1,4,10,14,27,1,4,0,0,4,23.845,0.799,0,213,927.8888889,93.80555556,6320.967896,161121.6859,24.22222222,2.138888889,796.5833333,0.428513889,0.138888889,2.805555556,22.22222222,43.55555556,105.2222222,0.138888889,2.138888889,0,0,1.666666667,76.41700347,0.088666806,0,10308.22222
149.68,324.62,356.298452,2477.0586,57.16,15.82,465.46,9.886,7,10.76,29.4,13.16,60.32,1,6.88,0,0,7.88,78.151,0.799,0,286.7,37.42,81.155,89.074613,619.26465,14.29,3.955,116.365,2.4715,1.75,2.69,7.35,3.29,15.08,0.25,1.72,0,0,1.97,19.53775,0.19975,0,71.675,75,25,192.981,1302.97,14,4,82,2.13,1,4,10,14,27,1,4,0,0,4,23.845,0.799,0,213,927.8888889,93.80555556,6320.967896,161121.6859,24.22222222,2.138888889,796.5833333,0.428513889,0.138888889,2.805555556,22.22222222,43.55555556,105.2222222,0.138888889,2.138888889,0,0,1.666666667,76.41700347,0.088666806,0,10308.22222
147.52,323.93,350.704778,2490.1029,56.74,15.73,465.19,9.874,7,10.64,29.1,12.74,59.48,1,6.82,0,0,7.82,77.704,0.799,0,298.55,36.88,80.9825,87.6761945,622.525725,14.185,3.9325,116.2975,2.4685,1.75,2.66,7.275,3.185,14.87,0.25,1.705,0,0,1.955,19.426,0.19975,0,74.6375,75,25,192.981,1302.97,14,4,82,2.13,1,4,10,14,27,1,4,0,0,4,23.845,0.799,0,213,927.8888889,93.80555556,6320.967896,161121.6859,24.22222222,2.138888889,796.5833333,0.428513889,0.138888889,2.805555556,22.22222222,43.55555556,105.2222222,0.138888889,2.138888889,0,0,1.666666667,76.41700347,0.088666806,0,10308.22222
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
154.025,326.125,367.53165,2434.34275,58.025,16,465.75,9.90375,7.025,11,30,14,62.025,0.975,7,0,0,7.975,79.11725,0.799,0,262.225,38.50625,81.53125,91.8829125,608.5856875,14.50625,4,116.4375,2.4759375,1.75625,2.75,7.5,3.5,15.50625,0.24375,1.75,0,0,1.99375,19.7793125,0.19975,0,65.55625,75,25,192.981,1302.97,5,4,82,1.79,1,4,10,14,23,1,3,0,0,3,23.845,0.799,0,213,615.76,107.6,4200.309668,178049.6582,4.4,1.6,763.84,0.404456,0.16,3.36,16,31.36,60.56,0.16,1.44,0,0,1.04,85.578084,0.10214416,0,9395.04
154.075,326.375,367.62335,2401.08825,58.075,16,465.25,9.89125,7.075,11,30,14,62.075,0.925,7,0,0,7.925,79.26175,0.799,0,260.675,38.51875,81.59375,91.9058375,600.2720625,14.51875,4,116.3125,2.4728125,1.76875,2.75,7.5,3.5,15.51875,0.23125,1.75,0,0,1.98125,19.8154375,0.19975,0,65.16875,75,25,192.981,1302.97,5,4,82,1.79,1,4,10,14,23,1,3,0,0,3,23.845,0.799,0,213,615.76,107.6,4200.309668,178049.6582,4.4,1.6,763.84,0.404456,0.16,3.36,16,31.36,60.56,0.16,1.44,0,0,1.04,85.578084,0.10214416,0,9395.04
154.1,326.5,367.6692,2384.461,58.1,16,465,9.885,7.1,11,30,14,62.1,0.9,7,0,0,7.9,79.334,0.799,0,259.9,38.525,81.625,91.9173,596.11525,14.525,4,116.25,2.47125,1.775,2.75,7.5,3.5,15.525,0.225,1.75,0,0,1.975,19.8335,0.19975,0,64.975,75,25,192.981,1302.97,5,4,82,1.79,1,4,10,14,23,1,3,0,0,3,23.845,0.799,0,213,615.76,107.6,4200.309668,178049.6582,4.4,1.6,763.84,0.404456,0.16,3.36,16,31.36,60.56,0.16,1.44,0,0,1.04,85.578084,0.10214416,0,9395.04
154,326,367.4858,2450.97,58,16,466,9.91,7,11,30,14,62,1,7,0,0,8,79.045,0.799,0,263,38.5,81.5,91.87145,612.7425,14.5,4,116.5,2.4775,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.76125,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,755.25,103.25,5110.0277,221284.0719,4.25,2,948.75,0.36861875,0.1875,2.6875,18.75,36.75,73.25,0.1875,1.1875,0,0,0.5,100.2417047,0.119700188,0,8454.1875
154.36,326.02,368.372244,2448.5132,58,16.02,466.26,9.9106,7,11,30,14,62,1,7,0,0,8,79.1502,0.799,0,263,38.59,81.505,92.093061,612.1283,14.5,4.005,116.565,2.47765,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.78755,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,615.76,126.16,4128.965522,238966.0232,5.36,1.76,888.96,0.342856,0.24,3.36,16,31.36,61.84,0.24,1.44,0,0,0.56,82.07712,0.10214416,0,10821.04
154.9,326.05,369.70191,2444.828,58,16.05,466.65,9.9115,7,11,30,14,62,1,7,0,0,8,79.308,0.799,0,263,38.725,81.5125,92.4254775,611.207,14.5,4.0125,116.6625,2.477875,1.75,2.75,7.5,3.5,15.5,0.25,1.75,0,0,2,19.827,0.19975,0,65.75,75,25,192.981,1302.97,5,4,82,1.54,1,4,10,14,23,1,3,0,0,2,23.845,0.799,0,213,615.76,126.16,4128.965522,238966.0232,5.36,1.76,888.96,0.342856,0.24,3.36,16,31.36,61.84,0.24,1.44,0,0,0.56,82.07712,0.10214416,0,10821.04
